frame 300
p 1
0.681485085 0.522477480 0.429048390
0.661746746 0.520968823 0.781589529
0.894396592 0.361150778 0.765406023
0.929730759 0.277556242 0.377416546
0.971459635 0.245818597 -0.034511183
0.517395183 0.307431016 1.298346907
0.576585598 0.449311126 1.109396554
0.630626703 0.542277824 1.348577142
0.990187199 0.401461358 1.335161972
0.953605466 0.434717279 1.053672796
0.843016818 0.371654271 0.883593732
0.777486412 0.435384480 1.482497769
0.741046619 0.390927885 1.646890567
p 3
1.498444979 -1.072133499 0.017146257
1.534952053 -1.016180093 0.404056078
1.569617703 -1.009315243 0.815976177
1.505642178 -1.226301918 0.779232901
1.603826022 -1.208245908 0.366110913
1.679270142 -1.189678478 -0.005644224
1.552556579 -0.880129078 0.811149904
1.664270347 -0.958839002 1.078821696
1.621128328 -1.012445080 1.363153106
1.489245119 -1.313313026 1.343403493
1.488798256 -1.369651112 1.065114781
1.411736956 -1.370371461 0.805564272
1.474342365 -1.123695670 1.460371201
1.402015450 -1.075740432 1.561787040
frame 586
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.449646774 -0.083172391 0.852261190
0.200199732 -0.098469207 0.998613755
-0.000868325 -0.049526420 1.258444783
0.108372929 0.274475472 1.289413558
0.100068971 0.332701530 1.011919360
0.198303561 0.219949638 0.849734781
0.047883919 0.082682216 1.417153732
0.105485808 0.019279753 1.611223483
p 2
0.718870597 0.598525606 -0.007218700
0.699061685 0.499753186 0.419189760
0.698119156 0.474065061 0.762723290
0.917424476 0.340275830 0.745087711
0.940923315 0.267978204 0.364908992
0.962420170 0.266912065 -0.044619007
0.533563187 0.283001856 1.293011225
0.593247303 0.425811627 1.103051129
0.649482743 0.518304789 1.343303200
1.012890278 0.374875212 1.329566841
0.974343054 0.409360802 1.046619019
0.861111073 0.347067686 0.876025610
0.797698118 0.409943974 1.477938202
0.761371965 0.364954942 1.643343436
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.519721052 -0.999749170 0.822769825
1.499587548 -1.225047947 0.780355146
1.603826022 -1.208245908 0.366110913
1.679270142 -1.189678478 -0.005644224
1.575205771 -0.885951004 0.811171148
1.658493078 -0.957967870 1.079554011
1.615587297 -1.011547228 1.363604931
1.483600791 -1.312047913 1.343902325
1.482917274 -1.368285449 1.065907612
1.405698386 -1.368908388 0.806666274
1.469025057 -1.122718560 1.460727530
1.396969867 -1.074876945 1.562035969
frame 587
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.435696408 -0.065405352 0.868307661
0.200199732 -0.098469207 0.998613755
-0.000868325 -0.049526420 1.258444783
0.088725127 0.268938270 1.296293202
0.079071883 0.334639561 1.008847642
0.218617820 0.218777224 0.849944944
0.047883919 0.082682216 1.417153732
0.105485808 0.019279753 1.611223483
p 2
0.747624996 0.592537090 -0.017692696
0.733024743 0.489021991 0.419470612
0.696786209 0.454037638 0.772908702
0.931942677 0.295903115 0.753729423
0.953873982 0.247906693 0.388175276
0.974222623 0.262227546 -0.047604795
0.557753194 0.246225086 1.299668621
0.639384887 0.389212368 1.109432192
0.662951221 0.479148037 1.353113866
1.031324298 0.331181821 1.340131824
0.992324799 0.365245758 1.055376150
0.877321237 0.302797512 0.883987124
0.813884739 0.368688043 1.488675116
0.777011500 0.324280462 1.655038083
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.502171797 -0.996844795 0.825868601
1.481472538 -1.221287940 0.783714584
1.603826022 -1.208245908 0.366110913
1.679270142 -1.189678478 -0.005644224
1.587254618 -0.882053775 0.801297958
1.641202880 -0.955351630 1.081747310
1.599002312 -1.008851700 1.364958000
1.466709847 -1.308252938 1.345396197
1.465319787 -1.364189614 1.068281620
1.387634622 -1.364523175 0.809964332
1.453107889 -1.119784909 1.461795935
1.381862164 -1.072281241 1.562782861
frame 588
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.435696408 -0.065405352 0.868307661
0.185306088 -0.071753329 1.011439634
0.005582491 -0.069766283 1.259619669
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.204228245 0.242719227 0.861576861
0.053240130 0.068974415 1.416954410
0.103326427 0.024655320 1.611088223
p 2
0.760803195 0.571204931 -0.017602665
0.746473335 0.471676246 0.412000009
0.690648567 0.432462424 0.771676571
0.925573829 0.273122608 0.752620326
0.968624549 0.228634562 0.380332123
0.989188710 0.243215434 -0.057230766
0.552599898 0.224751431 1.298505929
0.634493984 0.367578413 1.107985517
0.660200233 0.457282845 1.351711343
1.029266713 0.307415002 1.338737071
0.988519434 0.341981385 1.053730926
0.871475009 0.280222122 0.882524470
0.811770618 0.345919996 1.487425740
0.775356977 0.301493537 1.654086442
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.502171797 -0.996844795 0.825868601
1.481472538 -1.221287940 0.783714584
1.603826022 -1.208245908 0.366110913
1.679270142 -1.189678478 -0.005644224
1.597191013 -0.845128188 0.795301168
1.626615106 -0.943146388 1.094605435
1.588260251 -0.993835141 1.366991057
1.438806263 -1.276603272 1.363967093
1.465319787 -1.364189614 1.068281620
1.387634622 -1.364523175 0.809964332
1.426769823 -1.080206896 1.467139926
1.361272747 -1.036963200 1.562958367
frame 589
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.448823491 -0.032094040 0.882476724
0.214110002 -0.079095476 1.018189105
0.005582491 -0.069766283 1.259619669
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.204228245 0.242719227 0.861576861
0.053240130 0.068974415 1.416954410
0.103326427 0.024655320 1.611088223
p 2
0.752815470 0.578484822 -0.007773464
0.771026588 0.439642680 0.398298434
0.744903765 0.398049854 0.761694833
0.951041831 0.233500755 0.745479094
1.012895605 0.209963812 0.360545210
0.982602580 0.255869466 -0.059823555
0.573395520 0.187121152 1.295340311
0.656443511 0.330695344 1.103299472
0.684409326 0.420293920 1.348493742
1.059097634 0.266221659 1.335364962
1.008031985 0.278773045 1.075630014
0.895495264 0.241288501 0.876289026
0.838224710 0.306712861 1.485247514
0.801807297 0.261846747 1.653287977
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.502171797 -0.996844795 0.825868601
1.481472538 -1.221287940 0.783714584
1.505706743 -1.214759803 0.356355974
1.694731995 -1.223102420 -0.001877140
1.597191013 -0.845128188 0.795301168
1.626615106 -0.943146388 1.094605435
1.588260251 -0.993835141 1.366991057
1.438806263 -1.276603272 1.363967093
1.465319787 -1.364189614 1.068281620
1.344084531 -1.341607191 0.799321390
1.426769823 -1.080206896 1.467139926
1.361272747 -1.036963200 1.562958367
frame 590
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.448823491 -0.032094040 0.882476724
0.214110002 -0.079095476 1.018189105
0.005582491 -0.069766283 1.259619669
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.204228245 0.242719227 0.861576861
0.053240130 0.068974415 1.416954410
0.103326427 0.024655320 1.611088223
p 2
0.794901677 0.555885828 -0.011829337
0.757200684 0.417730204 0.402233371
0.746839856 0.373472429 0.767697049
0.963541976 0.217145313 0.740101922
0.983018568 0.198169483 0.355494080
0.995176227 0.239969249 -0.067922710
0.603064821 0.175093561 1.287599913
0.720714962 0.304553706 1.114369805
0.678937246 0.401391449 1.347798295
1.048743116 0.228912500 1.357668557
1.058936622 0.252121941 1.083865000
0.936107712 0.195676971 0.901843815
0.838254430 0.284820031 1.488311195
0.819662054 0.246854018 1.648896959
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.517910717 -1.003309715 0.800216301
1.481472538 -1.221287940 0.783714584
1.436720619 -1.226799099 0.368061118
1.642185034 -1.224347527 0.029281271
1.554094122 -0.840961714 0.804670232
1.597167251 -0.900818902 1.099900392
1.545681633 -0.942138824 1.383872344
1.371771503 -1.212632156 1.368592579
1.376485848 -1.286645501 1.082699540
1.302039377 -1.280051580 0.825570437
1.406717748 -1.054784921 1.475744647
1.329979298 -1.001436170 1.580220493
frame 591
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.448823491 -0.032094040 0.882476724
0.214110002 -0.079095476 1.018189105
0.005582491 -0.069766283 1.259619669
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.204228245 0.242719227 0.861576861
0.053240130 0.068974415 1.416954410
0.103326427 0.024655320 1.611088223
p 2
0.823433646 0.516303080 -0.024040398
0.774291061 0.383437297 0.407237006
0.728344287 0.379217433 0.800083478
0.940416165 0.236873517 0.762485140
0.970012765 0.224205201 0.349363263
0.990398760 0.251614834 -0.073982433
0.613370751 0.159205164 1.284224885
0.732050614 0.288829377 1.110325886
0.690814427 0.385733248 1.344502574
1.064907546 0.208370747 1.358417945
1.070354361 0.222422341 1.095638338
0.833596785 0.167755671 0.915681996
0.859693346 0.271691348 1.481528784
0.829341565 0.228587603 1.648169721
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.506016470 -0.989537347 0.784377202
1.360623852 -1.189115028 0.796059379
1.340052133 -1.205230629 0.367453753
1.587820183 -1.225208133 0.059812456
1.554094122 -0.840961714 0.804670232
1.597167251 -0.900818902 1.099900392
1.545681633 -0.942138824 1.383872344
1.371771503 -1.212632156 1.368592579
1.361791342 -1.289790420 1.094706402
1.278432396 -1.234037914 0.828000832
1.406717748 -1.054784921 1.475744647
1.329979298 -1.001436170 1.580220493
frame 592
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.478128728 -0.029231423 0.874262673
0.214110002 -0.079095476 1.018189105
0.037836647 -0.070896622 1.258752553
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.204228245 0.242719227 0.861576861
0.053240130 0.068974415 1.416954410
0.103326427 0.024655320 1.611088223
p 2
0.838449420 0.439180737 -0.037928865
0.785006968 0.368669576 0.401170960
0.764507700 0.355330133 0.804133976
1.008554492 0.200338052 0.776175489
0.965224780 0.203887152 0.350049095
0.998667567 0.222693055 -0.066706392
0.633508846 0.144119981 1.279980209
0.770881137 0.269526019 1.111229559
0.712244184 0.371254596 1.340474579
1.074769125 0.182239271 1.366864742
0.960464321 0.207167794 1.088662072
0.774799205 0.122168744 0.951942628
0.869548738 0.253316296 1.480645336
0.856882410 0.213430807 1.644871182
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.465661052 -0.980235623 0.787817940
1.337354033 -1.184241271 0.800427421
1.305431152 -1.220655743 0.407310037
1.516278170 -1.218265249 0.092089876
1.481447369 -0.826211262 0.809527563
1.597167251 -0.900818902 1.099900392
1.534302549 -0.932560399 1.371598266
1.371771503 -1.212632156 1.368592579
1.349739776 -1.292008289 1.104343139
1.278432396 -1.234037914 0.828000832
1.406717748 -1.054784921 1.475744647
1.329979298 -1.001436170 1.580220493
frame 593
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.478128728 -0.029231423 0.874262673
0.214110002 -0.079095476 1.018189105
0.037836647 -0.070896622 1.258752553
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.204228245 0.242719227 0.861576861
0.073100968 0.067950339 1.418734916
0.095776922 0.025147695 1.610240399
p 2
0.867370017 0.359749914 -0.040291145
0.770234349 0.341032329 0.427156379
0.766757700 0.352282547 0.803137024
0.992602655 0.189362783 0.785792788
0.987021862 0.186716946 0.362108865
1.033888394 0.209424901 -0.065004264
0.658789761 0.140811845 1.280004493
0.783469006 0.258761364 1.120173729
0.753459930 0.362878159 1.351404317
1.030735316 0.165796587 1.384082478
0.963140121 0.203761275 1.087792970
0.701818896 0.096186835 0.988957586
0.852196446 0.238015681 1.474421999
0.907904621 0.173924323 1.626553603
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.460993696 -0.969667336 0.784998855
1.324106987 -1.156943110 0.798873291
1.301923423 -1.201342764 0.415057672
1.476056068 -1.232176539 0.082808970
1.481447369 -0.826211262 0.809527563
1.597167251 -0.900818902 1.099900392
1.534302549 -0.932560399 1.371598266
1.371771503 -1.212632156 1.368592579
1.349739776 -1.292008289 1.104343139
1.278432396 -1.234037914 0.828000832
1.406717748 -1.054784921 1.475744647
1.329979298 -1.001436170 1.580220493
frame 594
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.478128728 -0.029231423 0.874262673
0.214110002 -0.079095476 1.018189105
0.037836647 -0.070896622 1.258752553
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.232207180 0.241447558 0.861757351
0.073100968 0.067950339 1.418734916
0.095776922 0.025147695 1.610240399
p 3
1.478102809 -1.095434033 0.021327913
1.454905291 -1.002548872 0.423560216
1.460993696 -0.969667336 0.784998855
1.324106987 -1.156943110 0.798873291
1.301923423 -1.201342764 0.415057672
1.443581365 -1.222012029 0.088389838
1.481447369 -0.826211262 0.809527563
1.597167251 -0.900818902 1.099900392
1.534302549 -0.932560399 1.371598266
1.334673263 -1.202514030 1.367880773
1.316341823 -1.281840772 1.104770195
1.230684354 -1.219481680 0.830679055
1.381921167 -1.014950494 1.477557083
1.283735384 -0.942207335 1.599652248
frame 595
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
-0.013020847 0.041323987 0.716618311
0.119623528 0.214753542 0.733535489
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.478128728 -0.029231423 0.874262673
0.214110002 -0.079095476 1.018189105
0.037836647 -0.070896622 1.258752553
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.232207180 0.241447558 0.861757351
0.073100968 0.067950339 1.418734916
0.095776922 0.025147695 1.610240399
p 3
1.478102809 -1.095434033 0.021327913
1.449861196 -0.984911260 0.412125518
1.452595167 -0.966989155 0.784572204
1.315691746 -1.153891634 0.798449591
1.388185515 -1.198341649 0.379596192
1.477702472 -1.241127044 0.021016417
1.473261411 -0.823828352 0.809030436
1.589060618 -0.898460588 1.098982324
1.526557555 -0.930267176 1.370342930
1.326833632 -1.199691534 1.366622359
1.308148158 -1.278730264 1.103863481
1.222422315 -1.216349631 0.830186135
1.374448706 -1.012580487 1.476184314
1.276615952 -0.940003008 1.598160962
frame 596
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
0.025574260 0.045387902 0.705002832
0.126340676 0.219775104 0.726888678
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.478128728 -0.029231423 0.874262673
0.214110002 -0.079095476 1.018189105
0.037836647 -0.070896622 1.258752553
0.079741516 0.275222557 1.312714223
0.074315845 0.334928432 1.023012961
0.232207180 0.241447558 0.861757351
0.087363843 0.045495653 1.405784629
0.148412087 -0.057683216 1.567878972
p 3
1.478102809 -1.095434033 0.021327913
1.449861196 -0.984911260 0.412125518
1.435249103 -0.964145527 0.787790625
1.310840494 -1.147615029 0.791321341
1.388185515 -1.198341649 0.379596192
1.407974360 -1.213833354 0.025721076
1.456559636 -0.821666581 0.811938665
1.572224276 -0.896040698 1.101087269
1.510623974 -0.927899325 1.371629705
1.310995217 -1.196390423 1.367981891
1.291396938 -1.274855660 1.106100393
1.205557327 -1.212581699 0.833283188
1.359102880 -1.009948108 1.477192904
1.262361572 -0.937848107 1.598780426
frame 597
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
0.025574260 0.045387902 0.705002832
0.126340676 0.219775104 0.726888678
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
0.478128728 -0.029231423 0.874262673
0.214110002 -0.079095476 1.018189105
0.018738275 -0.070393554 1.259511921
0.079741516 0.275222557 1.312714223
0.110802936 0.332161174 1.027597551
0.232207180 0.241447558 0.861757351
0.088442251 0.039197774 1.408971041
0.152672555 -0.080747258 1.579956912
p 3
1.472557152 -1.088053012 0.014614086
1.425193289 -0.971174735 0.403955685
1.420427997 -0.968402384 0.793967108
1.293780635 -1.146831267 0.792040666
1.388185515 -1.198341649 0.379596192
1.395163596 -1.197510545 0.010351505
1.440528862 -0.822421953 0.812261268
1.556514209 -0.896932175 1.100660957
1.495760487 -0.928882188 1.370569248
1.295591520 -1.196155082 1.367004127
1.274984418 -1.273966385 1.105859713
1.188821287 -1.211545959 0.833840910
1.344609349 -1.010600789 1.475940040
1.248721154 -0.938790358 1.597252627
frame 598
p 1
-0.098527062 0.018773907 -0.016157110
-0.044007020 0.020063223 0.358454986
0.025574260 0.045387902 0.705002832
0.126340676 0.219775104 0.726888678
0.103295288 0.202285567 0.351468207
0.105529945 0.171506980 -0.036894404
